"document","topic","gamma"
"Section F  Dispensing Fees and Vaccine Administration Fees for Applicable Drugs in the Coverage Gap",24,0.00011643637661105
"Section I Plan Finder Civil Money Penalty CMP Icon or Other Type of Notice",24,7.92798190055613e-05
"Section II Medicare Advantage MA Segmented Service Area Options",24,0.000157684553809087
"Section II Outpatient Observation Services",24,0.000137403006980554
"Section II Overview of CY 2019 Benefits and Bid Review",24,5.54236212702008e-05
"Section II Transparency  Timeliness with Prior Authorization Processes",24,8.4954020871391e-05
"Section III LIS Enrollee Costsharing for OutofNetwork Part D Drugs",24,6.44520235932561e-05
"Section III Part D Benefit Parameters for NonDefined Standard Plans",24,4.67011312075412e-05
"Section M  Medical Loss Ratio Credibility Adjustment",24,0.000109289225494861
"Section D  Retiree Drug Subsidy Amounts",24,0.00020252563811699
"Section II Cost Plan Competition Requirements",24,0.000155390886723438
"Section F  Location of Network Areas for PFFS Plans in Plan Year 2020",24,0.000104992750043326
"Section I Enforcement Actions for Provider Directories",24,0.000112749650908263
"Section II Enhanced Disease Management EDM for Dual Eligible Special Needs Plans DSNPs and Institutional Special Needs Plans ISNPs",24,0.000107097914381186
"Section II Rewards and Incentives for Completion of a Health Risk Assessment HRA",24,6.99373813924304e-05
"Section III Coordination of Benefits COB User Fee",24,9.55972402376686e-05
"Section III Medication Therapy Management MTM Annual Cost Threshold",24,0.000133957068253929
"Section III Specialty Tiers",24,0.000146846798894392
"Section K  Medicare Advantage Coding Pattern Adjustment",24,0.000155390886723436
"Section I Annual Calendar",24,7.27968743704566e-05
"Section II Part C Optional Supplemental Benefits",24,0.000146846798894386
"Section N  Encounter Data as a Diagnosis Source for 2019",24,0.000110418855641841
"Section A  MA Growth Percentage",24,0.000184990281197268
"Section G  Part D Calendar Year Employer Group Waiver Plans Prospective Reinsurance Payment Amount",24,0.000255888505251649
"Section I New Medicare Card Project formerly the Social Security Number Removal Initiative SSNRI",24,0.000157684553809093
"Section II Coverage of Supervised Exercise Therapy SET for Symptomatic Peripheral Artery Disease PAD",24,0.000139193325615764
"Section II Meaningful Difference Substantially Duplicative Plan Offerings",24,0.000146846798894384
"Section II Special Needs Plan SNPSpecific Networks Research and Development",24,0.000170249501683254
"Section III Benefit Review",24,0.000178797909335895
"Section III Timely Updates to LIS Status Based on Best Available Evidence",24,0.000129100489218301
"Section H  CMSHCC Risk Adjustment Model for CY 2019",24,0.00024419015532222
"Section II Employer Group Waiver Plans",24,0.000255888505251652
"Section I Enhancements to the 2019 Star Ratings and Future Measurement Concepts",25,1.12240637181142e-06
"Section III Improving Drug Utilization Review Controls in Medicare Part D",25,3.57074910875808e-06
"Section I Validation Audits",25,9.14819177608094e-06
"Section A  MA Benchmark Quality Bonus Payments and Rebate",25,9.43085550200316e-06
"Section B  Calculation of Fee for Service Cost",25,7.08056098526826e-06
"Section L  Normalization Factors",25,1.22124123509588e-05
"Section IV  MedicareMedicaid Plans",25,6.90214569092063e-06
"Section G  MA Employer Group Waiver Plans",25,1.02743961819523e-05
"Section E  Estimated Total Covered Part D Spending at OutofPocket Threshold for Applicable Beneficiaries",25,8.15636477123062e-06
"Section I  ESRD Risk Adjustment Model for CY 2019",25,1.46390038446844e-05
"Section III CY 2019 Formulary Submission Window",25,1.53323496013231e-05
"Section I Incomplete and Inaccurate Bid Submissions",25,2.85828596834054e-05
"Section II Total Beneficiary Cost TBC",25,1.63909734090745e-05
"Section E  Clinical Trials",25,2.47431044323779e-05
"Section H  Enhanced Medication Therapy Management MTM Model",25,1.06641420411488e-05
"Section II Improving Beneficiary Communications and Reducing Burden for Integrated DSNPs",25,1.94321484787637e-05
"Section II Part C Cost Sharing Standards",25,1.79921186533561e-05
"Section III Using the Best Available Information when making B vs D Coverage Determinations for Immunosuppressants and Inhalation Durable Medical Equipment DME Supply Drugs",25,2.69258731000365e-05
"Section II Maximum OutofPocket MOOP Limits",25,3.05442405495238e-05
"Section O  Quality Payment Program",25,3.08085038644194e-05
"Section C  Part D Risk Sharing",25,3.1817873241966e-05
"Section D  Medicare Part D Benefit Parameters Annual Adjustments for Defined Standard Benefit in 2019",25,1.55782940242194e-05
"Section I Audit of the Sponsoring Organizations Compliance Program Effectiveness",25,4.16080721782521e-05
"Section E  Reduced Coinsurance for Applicable Beneficiaries in the Coverage Gap",25,4.36481186139937e-05
"Section III Improving Access to Part D Vaccines",25,3.44886419078694e-05
"Section II Health Related Supplemental Benefits",25,4.05037728773784e-05
"Section II Per Member Per Month PMPM Actuarial Equivalent AE Cost Sharing Limits",25,4.58985262887343e-05
"Section I Innovations in Health Plan Design",25,3.93113798225252e-05
"Section II Parts A and B Costsharing for Individuals Enrolled in the Qualified Medicare Beneficiary QMB Program",25,3.94565753904936e-05
"Section II Encounter Data Listening Forums Monitoring and Compliance Activities",25,3.91672489419146e-05
"Section III Tier Composition",25,6.22003956038675e-05
"Section J  Frailty Adjustment for PACE organizations and FIDE SNPs",25,0.996234379679519
"Section A  Update of the RxHCC Model",25,2.78380251832129e-05
"Section B  FFS Growth Percentage",25,4.64978599148639e-05
"Section I Plan Corrections",25,5.11755383537264e-05
"Section III Expanding the Part D OTC Program",25,6.81526703144452e-05
"Section D  ESRD Rates",25,4.60965800668065e-05
"Section II Tiered Cost Sharing of Medical Benefits",25,6.94824975903502e-05
"Section III Part D MailOrder Refill Consent Policy Solicitation for Comments",25,4.64978599148629e-05
"Section II Plans with Low Enrollment",25,6.64567796688375e-05
"Section II Special Needs Plan SNP Legislative Sunset Provision",25,0.000121744151105918
"Section II Cost Plan Transition to MA under MACRA",25,0.000100074955236252
"Section II Medicare Advantage MA Uniformity Flexibility",25,4.29462330969966e-05
"Section II Medicare Diabetes Prevention Program MDPP Services Clarification",25,8.49540208714005e-05
"Section III Low Enrollment Plans Standalone PDPs only",25,8.77451686244479e-05
"Section B  Encounter Data as a Diagnosis Source for 2019",25,0.000115180968037245
"Section C  IME Phase Out",25,9.55972402376731e-05
"Section F  Dispensing Fees and Vaccine Administration Fees for Applicable Drugs in the Coverage Gap",25,0.000116436376611054
"Section I Plan Finder Civil Money Penalty CMP Icon or Other Type of Notice",25,7.92798190055765e-05
"Section II Medicare Advantage MA Segmented Service Area Options",25,0.000157684553809093
"Section II Outpatient Observation Services",25,0.00013740300698056
"Section II Overview of CY 2019 Benefits and Bid Review",25,5.54236212702158e-05
"Section II Transparency  Timeliness with Prior Authorization Processes",25,8.49540208714021e-05
"Section III LIS Enrollee Costsharing for OutofNetwork Part D Drugs",25,6.44520235932602e-05
"Section III Part D Benefit Parameters for NonDefined Standard Plans",25,4.67011312075389e-05
"Section M  Medical Loss Ratio Credibility Adjustment",25,0.000109289225494877
"Section D  Retiree Drug Subsidy Amounts",25,0.000202525638116991
"Section II Cost Plan Competition Requirements",25,0.000155390886723447
"Section F  Location of Network Areas for PFFS Plans in Plan Year 2020",25,0.000104992750043329
"Section I Enforcement Actions for Provider Directories",25,0.000112749650908279
"Section II Enhanced Disease Management EDM for Dual Eligible Special Needs Plans DSNPs and Institutional Special Needs Plans ISNPs",25,0.000107097914381198
"Section II Rewards and Incentives for Completion of a Health Risk Assessment HRA",25,6.99373813924457e-05
"Section III Coordination of Benefits COB User Fee",25,9.55972402376639e-05
"Section III Medication Therapy Management MTM Annual Cost Threshold",25,0.000133957068253932
"Section III Specialty Tiers",25,0.000146846798894393
"Section K  Medicare Advantage Coding Pattern Adjustment",25,0.000155390886723457
"Section I Annual Calendar",25,7.27968743704608e-05
"Section II Part C Optional Supplemental Benefits",25,0.000146846798894387
"Section N  Encounter Data as a Diagnosis Source for 2019",25,0.000110418855641863
"Section A  MA Growth Percentage",25,0.000184990281197266
"Section G  Part D Calendar Year Employer Group Waiver Plans Prospective Reinsurance Payment Amount",25,0.000255888505251646
"Section I New Medicare Card Project formerly the Social Security Number Removal Initiative SSNRI",25,0.000157684553809099
"Section II Coverage of Supervised Exercise Therapy SET for Symptomatic Peripheral Artery Disease PAD",25,0.000139193325615773
"Section II Meaningful Difference Substantially Duplicative Plan Offerings",25,0.000146846798894409
"Section II Special Needs Plan SNPSpecific Networks Research and Development",25,0.00017024950168325
"Section III Benefit Review",25,0.000178797909335902
"Section III Timely Updates to LIS Status Based on Best Available Evidence",25,0.000129100489218324
"Section H  CMSHCC Risk Adjustment Model for CY 2019",25,0.00024419015532224
"Section II Employer Group Waiver Plans",25,0.00025588850525165
"Section I Enhancements to the 2019 Star Ratings and Future Measurement Concepts",26,1.12240637190395e-06
"Section III Improving Drug Utilization Review Controls in Medicare Part D",26,3.57074910878496e-06
"Section I Validation Audits",26,9.14819177608587e-06
"Section A  MA Benchmark Quality Bonus Payments and Rebate",26,9.43085550200971e-06
"Section B  Calculation of Fee for Service Cost",26,7.08056098536306e-06
"Section L  Normalization Factors",26,1.22124123511572e-05
"Section IV  MedicareMedicaid Plans",26,6.90214569068737e-06
"Section G  MA Employer Group Waiver Plans",26,1.02743961819512e-05
"Section E  Estimated Total Covered Part D Spending at OutofPocket Threshold for Applicable Beneficiaries",26,8.15636477129838e-06
"Section I  ESRD Risk Adjustment Model for CY 2019",26,1.46390038446798e-05
"Section III CY 2019 Formulary Submission Window",26,1.53323496013244e-05
"Section I Incomplete and Inaccurate Bid Submissions",26,2.85828596834224e-05
"Section II Total Beneficiary Cost TBC",26,1.63909734090711e-05
"Section E  Clinical Trials",26,2.47431044323826e-05
"Section H  Enhanced Medication Therapy Management MTM Model",26,1.06641420411522e-05
"Section II Improving Beneficiary Communications and Reducing Burden for Integrated DSNPs",26,1.94321484787469e-05
"Section II Part C Cost Sharing Standards",26,1.79921186533626e-05
"Section III Using the Best Available Information when making B vs D Coverage Determinations for Immunosuppressants and Inhalation Durable Medical Equipment DME Supply Drugs",26,2.69258731000316e-05
"Section II Maximum OutofPocket MOOP Limits",26,3.05442405495276e-05
"Section O  Quality Payment Program",26,3.08085038644218e-05
"Section C  Part D Risk Sharing",26,3.18178732419701e-05
"Section D  Medicare Part D Benefit Parameters Annual Adjustments for Defined Standard Benefit in 2019",26,1.55782940242305e-05
"Section I Audit of the Sponsoring Organizations Compliance Program Effectiveness",26,4.16080721782564e-05
"Section E  Reduced Coinsurance for Applicable Beneficiaries in the Coverage Gap",26,4.36481186139968e-05
"Section III Improving Access to Part D Vaccines",26,3.44886419078743e-05
"Section II Health Related Supplemental Benefits",26,4.05037728773785e-05
"Section II Per Member Per Month PMPM Actuarial Equivalent AE Cost Sharing Limits",26,4.58985262887391e-05
"Section I Innovations in Health Plan Design",26,3.93113798225213e-05
"Section II Parts A and B Costsharing for Individuals Enrolled in the Qualified Medicare Beneficiary QMB Program",26,3.94565753904953e-05
"Section II Encounter Data Listening Forums Monitoring and Compliance Activities",26,3.91672489419302e-05
"Section III Tier Composition",26,6.22003956038653e-05
"Section J  Frailty Adjustment for PACE organizations and FIDE SNPs",26,5.45742075432075e-05
"Section A  Update of the RxHCC Model",26,2.78380251832055e-05
"Section B  FFS Growth Percentage",26,4.64978599148725e-05
"Section I Plan Corrections",26,5.1175538353738e-05
"Section III Expanding the Part D OTC Program",26,6.81526703144422e-05
"Section D  ESRD Rates",26,4.60965800668031e-05
"Section II Tiered Cost Sharing of Medical Benefits",26,6.94824975903565e-05
"Section III Part D MailOrder Refill Consent Policy Solicitation for Comments",26,4.64978599148688e-05
"Section II Plans with Low Enrollment",26,6.64567796688401e-05
"Section II Special Needs Plan SNP Legislative Sunset Provision",26,0.000121744151105909
"Section II Cost Plan Transition to MA under MACRA",26,0.000100074955236263
"Section II Medicare Advantage MA Uniformity Flexibility",26,4.29462330970014e-05
"Section II Medicare Diabetes Prevention Program MDPP Services Clarification",26,8.49540208714009e-05
"Section III Low Enrollment Plans Standalone PDPs only",26,8.77451686244503e-05
"Section B  Encounter Data as a Diagnosis Source for 2019",26,0.000115180968037236
